X_train,y_train
"['back', 'brum', 'thanks', 'putting', 'u', 'keeping', 'u', 'happy', 'see', 'soon']",ham
"['text82228', 'get', 'ringtones', 'logo', 'game', 'www', 'txt82228', 'com', 'questions', 'info', 'txt82228', 'co', 'uk']",spam
"['mobile', 'club', 'choose', 'top', 'quality', 'item', 'mobile', '7cfca1a']",spam
"['yo', 'around', 'got', 'car', 'back']",ham
"['r', 'outside', 'already']",ham
"['well', 'right', 'gonna', 'get', 'check', 'today', 'steam', 'sale', 'pee', 'text', 'want', 'come', 'get']",ham
"['eastenders', 'tv', 'quiz', 'flower', 'dot', 'compare', 'violet', 'e', 'tulip', 'f', 'lily', 'txt', 'e', 'f', '84025', '4', 'chance', '2', 'win', '100', 'cash', 'wkent', '150p16']",spam
"['okies', 'go', 'yan', 'jiu', 'skip', 'ard', 'oso', 'go', 'cine', 'den', 'go', 'mrt', 'one', 'blah', 'blah', 'blah']",ham
"['quite', 'late', 'lar', 'ard', '12', 'anyway', 'wun', 'b', 'drivin']",ham
"['congrats', '2', 'mobile', '3g', 'videophones', 'r', 'call', '09063458130', 'videochat', 'wid', 'mate', 'play', 'java', 'game', 'dload', 'polyph', 'music', 'noline', 'rentl']",spam
"['good', 'friends', 'care', 'close', 'friends', 'understand', 'true', 'friends', 'stay', 'forever', 'beyond', 'word', 'beyond', 'time', 'gud', 'ni8']",ham
"['ok', 'sent', 'u', 'da', 'latest', 'version', 'da', 'project']",ham
"['call', 'u', 'done']",ham
"['ok', 'way', 'home', 'hi', 'hi']",ham
"['watching', 'ajith', 'film', 'ah']",ham
['husband'],ham
"['fact', 'cleaning', 'show', 'know', 'upset', 'priority', 'constantly', 'want', 'need']",ham
"['mean', 'fat', 'head']",ham
"['ey', 'calm', 'downon', 'theacusations', 'itxt', 'u', 'cos', 'iwana', 'know', 'wotu', 'r', 'doin', 'thew', 'end', 'haventcn', 'u', 'ages', 'ring', 'ur', 'up4', 'nething', 'sat', 'love', 'j', 'xxx']",ham
"['remind', 'get', 'shall']",ham
"['stuck', 'da', 'middle', 'da', 'row', 'da', 'right', 'hand', 'side', 'da', 'lt']",ham
"['leave', 'wif', 'lar', 'ü', 'wan', 'carry', 'meh', 'heavy', 'da', 'num', '98321561', 'familiar', 'ü']",ham
"['specially', 'selected', 'receive', '2000', 'pound', 'award', 'call', '08712402050', 'line', 'close', 'cost', '10ppm', '16', 'cs', 'apply', 'ag', 'promo']",spam
"['hcl', 'chennai', 'requires', 'freshers', 'voice', 'process', 'excellent', 'english', 'needed', 'salary', 'upto', 'lt', 'gt', 'call', 'ms', 'suman', 'lt', 'gt', 'telephonic', 'interview', 'via', 'indyarocks', 'com']",ham
"['yup', 'already', 'thanx', '4', 'printing', 'n', 'handing']",ham
"['dun', 'believe', 'leh', 'tot', 'told', 'true', 'already', 'thk', 'muz', 'c', 'u', 'tog', 'believe']",ham
"['8', 'min', 'go', 'lunch']",ham
"['still', 'grand', 'prix']",ham
"['lmao', 'fun']",ham
"['wot', 'student', 'discount', 'u', 'get', 'books']",ham
"['busy', 'trying', 'finish', 'new', 'year', 'looking', 'forward', 'finally', 'meeting']",ham
"['ya', 'referin', 'mei', 'ex', 'wat', 'ah', 'waitin', '4', 'u', 'treat', 'somebody', 'shld', 'b', 'rich', 'liao', 'gd', 'den', 'u', 'dun', 'work', 'frm', 'tmr', 'onwards']",ham
"['guess', 'got', 'screwd']",ham
"['also', 'hi', 'wesley']",ham
"['hey', 'tmr', 'maybe', 'meet', 'yck']",ham
"['end', 'might', 'still', 'vomit', 'okay', 'everything', 'come']",ham
"['ladies', 'first', 'genus', 'second', 'k']",ham
"['haf', 'u', 'eaten', 'wat', 'time', 'u', 'wan', '2', 'come']",ham
"['hey', 'really', 'pretty', 'late', 'want', 'go', 'lesson', 'first', 'join', 'reaching', 'tp', 'mrt']",ham
"['customer', 'loyalty', 'offer', 'new', 'nokia6650', 'mobile', '10', 'txtauction', 'txt', 'word', 'start', '81151', 'get', '4t', 'ctxt', 'tc', '150p', 'mtmsg']",spam
"['u', 'come', 'n', 'search', 'tat', 'vid', 'finishd']",ham
"['carlos', 'pick', 'swing', 'usf', 'little', 'bit']",ham
"['lol', 'ouch', 'wish', 'stayed', 'bit', 'longer']",ham
"['wat', 'make', 'people', 'dearer', 'de', 'happiness', 'dat', 'u', 'feel', 'u', 'meet', 'de', 'pain', 'u', 'feel', 'u', 'miss', 'dem']",ham
"['hello', 'madam']",ham
"['hey', 'whats', 'plan', 'sat']",ham
"['thanks', 'lot', 'wish', 'birthday', 'thanks', 'making', 'birthday', 'truly', 'memorable']",ham
"['ok', 'u', 'enjoy', 'ur', 'show']",ham
"['hi', 'babe', 'jordan', 'r', 'u', 'im', 'home', 'abroad', 'lonely', 'text', 'back', 'u', 'wanna', 'chat', 'xxsp', 'visionsms', 'com', 'text', 'stop', 'stopcost', '150p', '08712400603']",spam
"['yay', 'wait', 'party', 'together']",ham
"['lol', 'different', 'go', 'trying', 'find', 'every', 'real', 'life', 'photo', 'ever', 'took']",ham
"['hi', 'ya', 'babe', 'x', 'u', '4goten', 'bout', 'scammer', 'getting', 'smart', 'though', 'regular', 'vodafone', 'respond', 'get', 'prem', 'rate', 'msg', 'subscription', 'no', 'used', 'also', 'beware']",spam
"['thanks', 'understanding', 'trying', 'tell', 'sura']",ham
"['dude', 'fake', 'frnds', 'got', 'money', 'thts', 'reffering', 'u', 'u', 'member', 'wit', 'mail', 'link', 'u', 'vl', 'credited', 'lt', 'gt', 'r', 'il', 'getiing', 'lt', 'gt', 'r', 'draw', 'acc', 'wen', 'lt', 'gt', 'r']",ham
"['tell', 'u', 'headache', 'want', 'use', '1', 'hour', 'sick', 'time']",ham
"['next', 'amazing', 'xxx', 'picsfree1', 'video', 'sent', 'enjoy', 'one', 'vid', 'enough', '2day', 'text', 'back', 'keyword', 'picsfree1', 'get', 'next', 'video']",spam
"['probably', 'tomorrow', 'even', 'later', 'tonight', 'something', 'going']",ham
"['yes', 'small', 'kid', 'boost', 'secret', 'energy']",ham
"['u', 'win', '100', 'music', 'gift', 'vouchers', 'every', 'week', 'starting', 'txt', 'word', 'draw', '87066', 'tscs', 'www', 'ldew', 'com', 'skillgame', '1winaweek', 'age16', '150ppermesssubscription']",spam
"['yeah', 'try', 'scrounge', 'something']",ham
"['jst', 'change', 'tat']",ham
"['urgent', 'mobile', 'number', 'awarded', '2000', 'prize', 'guaranteed', 'call', '09061790126', 'land', 'line', 'claim', '3030', 'valid', '12hrs', '150ppm']",spam
"['sell', 'ton', 'coin', 'sell', 'coin', 'someone', 'thru', 'paypal', 'voila', 'money', 'back', 'life', 'pocket']",ham
"['hey', 'bored', 'thinking', 'u', 'wat', 'r', 'u']",ham
"['guaranteed', '1000', 'cash', '2000', 'prize', 'claim', 'yr', 'prize', 'call', 'customer', 'service', 'representative', '08714712412', '10am', '7pm', 'cost', '10p']",spam
"['find', 'sent', 'offline', 'message', 'know', 'anjola']",ham
"['registered', 'subscriber', 'yr', 'draw', '4', '100', 'gift', 'voucher', 'b', 'entered', 'receipt', 'correct', 'an', 'next', 'olympics', 'txt', 'an', '80062']",spam
"['oh', 'fuck', 'sake', 'like', 'tallahassee']",ham
"['boy', 'love', 'u', 'grl', 'hogolo', 'boy', 'gold', 'chain', 'kodstini', 'grl', 'agalla', 'boy', 'necklace', 'madstini', 'grl', 'agalla', 'boy', 'hogli', '1', 'mutai', 'eerulli', 'kodthini', 'grl', 'love', 'u', 'kano']",ham
"['heard', 'week']",ham
"['ha', 'ha', 'nan', 'yalrigu', 'heltini', 'iyo', 'kothi', 'chikku', 'u', 'shared', 'many', 'thing', 'wit', 'far', 'told', 'body', 'even', 'uttered', 'word', 'abt', 'u', 'ur', 'trusting', 'much', 'tell', 'others', 'plz', 'nxt', 'time', 'dont', 'use', 'word', 'ok', 'chikku', 'b']",ham
"['yeah', 'probs', 'last', 'night', 'obviously', 'catching', 'speak', 'soon']",ham
"['tone', 'club', 'sub', 'expired', '2', 'sub', 'reply', 'monoc', '4', 'mono', 'polyc', '4', 'polys', '1', 'weekly', '150p', 'per', 'week', 'txt', 'stop', '2', 'stop', 'msg', 'free', 'stream', '0871212025016']",spam
"['know', 'taj', 'mahal', 'symbol', 'love', 'lesser', 'known', 'fact', '1', 'mumtaz', 'shahjahan', '4th', 'wife', '7', 'wife', '2', 'shahjahan', 'killed', 'mumtaz', 'husband', 'marry', '3', 'mumtaz', 'died', 'lt', 'gt', 'th', 'delivery', '4', 'married', 'mumtaz', 'sister', 'question', 'arises', 'hell', 'love', 'great', 'hari']",ham
"['hurry', 'home', 'u', 'big', 'butt', 'hang', 'last', 'caller', 'u', 'food', 'done', 'starving', 'ask', 'cooked']",ham
"['piss', 'talking', 'someone', 'realise', 'u', 'point', 'read', 'backwards']",ham
"['loan', 'purpose', '500', '75', '000', 'homeowners', 'tenants', 'welcome', 'previously', 'refused', 'still', 'help', 'call', 'free', '0800', '1956669', 'text', 'back', 'help']",spam
"['home', 'always', 'chat']",ham
"['say', 'lt', 'gt', 'year', 'old', 'man', 'money', 'last', 'lt', 'gt', 'still', 'waiting', 'check']",ham
"['stayin', 'trouble', 'stranger', 'saw', 'dave', 'day', 'sorted', 'still', 'bloke', 'u', 'gona', 'get', 'girl', 'mr', 'ur', 'mum', 'still', 'thinks', 'get', '2getha']",ham
"['im', 'fine', 'babes', 'aint', '2', 'much', 'tho', 'saw', 'scary', 'movie', 'yest', 'quite', 'funny', 'want', '2mrw', 'afternoon', 'town', 'mall', 'sumthin', 'xx']",ham
"['cold', 'dont', 'sad', 'dear']",ham
"['stop', 'calling', 'everyone', 'saying', 'might', 'cancer', 'throat', 'hurt', 'talk', 'answering', 'everyones', 'call', 'get', 'one', 'call', 'babysitting', 'monday']",ham
"['gent', 'trying', 'contact', 'last', 'weekend', 'draw', 'show', '1000', 'prize', 'guaranteed', 'call', '09064012160', 'claim', 'code', 'k52', 'valid', '12hrs', '150ppm']",spam
"['long', 'applebees', 'fucking', 'take']",ham
"['ups', '3days', 'also', 'shipping', 'company', 'take', '2wks', 'way', 'usps', 'take', 'week', 'get', 'lag', 'may', 'bribe', 'nipost', 'get', 'stuff']",ham
"['happen', 'dear', 'tell']",ham
"['looks', 'like', 'u', 'wil', 'b', 'getting', 'headstart', 'im', 'leaving', 'bout', '2', '30ish', 'u', 'r', 'desperate', 'company', 'could', 'head', 'earlier', 'goin', 'meet', 'rummer']",ham
"['tried', 'call', 'reply', 'sm', 'video', 'mobile', '750', 'min', 'unlimited', 'text', 'free', 'camcorder', 'reply', 'call', '08000930705', 'del', 'thurs']",spam
"['promotion', 'number', '8714714', 'ur', 'awarded', 'city', 'break', 'could', 'win', '200', 'summer', 'shopping', 'spree', 'every', 'wk', 'txt', 'store', '88039', 'skilgme', 'tscs087147403231winawk', 'age16', '1', '50perwksub']",spam
"['left', 'vague', 'said', 'would', 'inform', 'person', 'accounting', 'delayed', 'rent', 'discus', 'housing', 'agency', 'renting', 'another', 'place', 'checking', 'online', 'place', 'around', 'usc', 'lt', 'gt']",ham
"['send', 'new', 'number']",ham
"['alright', 'new', 'goal']",ham
"['finish', 'already', 'yar', 'keep', 'saying', 'mushy', 'embarrassed', 'ok']",ham
"['haha', 'okay', 'today', 'weekend', 'leh']",ham
"['thank', 'much', 'selflessness', 'love', 'plenty']",ham
['checking'],ham
"['tell', 'thinking', 'plus', 'going', 'stop', 'run']",ham
"['might', 'come', 'kerala', '2', 'day', 'prepared', 'take', 'leave', 'finalise', 'dont', 'plan', 'travel', 'visit', 'need', 'finish', 'urgent', 'work']",ham
"['wait', 'come', 'lt', 'gt', 'min']",ham
"['sorry', 'vikky', 'watching', 'olave', 'mandara', 'movie', 'kano', 'trishul', 'theatre', 'wit', 'frnds']",ham
"['every', 'day', 'use', 'sleep', 'lt', 'gt']",ham
"['sorry', 'call', 'later', 'meeting']",ham
"['yeah', 'sure', 'thing', 'mate', 'haunt', 'got', 'stuff', 'sorted', 'im', 'going', 'sound', 'anyway', 'promoting', 'hex', 'way', 'dont', 'know', 'number', 'joke']",ham
"['hello', 'saturday', 'go', 'texting', 'see', 'decided', 'anything', 'tomo', 'trying', 'invite', 'anything']",ham
"['xmas', 'new', 'years', 'eve', 'ticket', 'sale', 'club', 'day', '10am', 'till', '8pm', 'thurs', 'fri', 'sat', 'night', 'week', 'selling', 'fast']",spam
"['free', 'msg', 'sorry', 'service', 'ordered', '81303', 'could', 'delivered', 'sufficient', 'credit', 'please', 'top', 'receive', 'service']",spam
"['customer', 'service', 'announcement', 'recently', 'tried', 'make', 'delivery', 'unable', 'please', 'call', '07090298926', 'schedule', 'ref', '9307622']",spam
"['sleeping', 'nt', 'feeling', 'well']",ham
"['hi', 'msg', 'office']",ham
"['dint', 'come', 'u']",ham
"['wen', 'ur', 'lovable', 'bcums', 'angry', 'wid', 'u', 'dnt', 'take', 'seriously', 'coz', 'angry', 'childish', 'n', 'true', 'way', 'showing', 'deep', 'affection', 'care', 'n', 'luv', 'kettoda', 'manda', 'nice', 'day', 'da']",ham
"['money', 'r', 'lucky', 'winner', '2', 'claim', 'prize', 'text', 'money', '2', '88600', '1million', 'give', 'away', 'ppt150x3', 'normal', 'text', 'rate', 'box403', 'w1t1jy']",spam
"['aiya', 'discus', 'later', 'lar', 'pick', 'ü', '4']",ham
"['wat', 'u']",ham
"['ok', 'go', 'change', 'also']",ham
"['nt', 'yet', 'chikku', 'simple', 'habba', 'hw', 'abt', 'u']",ham
"['talk', 'g', 'x']",ham
"['idk', 'keep', 'saying', 'since', 'moved', 'keep', 'butting', 'head', 'freedom', 'v', 'responsibility', 'tired', 'much', 'shit', 'deal', 'barely', 'keeping', 'together', 'get', 'added']",ham
"['winner', 'specially', 'selected', 'receive', '1000', 'cash', '2000', 'award', 'speak', 'live', 'operator', 'claim', 'call', '087147123779am', '7pm', 'cost', '10p']",spam
"['urgent', 'important', 'information', '02', 'user', 'today', 'lucky', 'day', '2', 'find', 'log', 'onto', 'http', 'www', 'urawinner', 'com', 'fantastic', 'surprise', 'awaiting']",spam
"['88066', '88066', 'lost', '3pound', 'help']",spam
"['orange', 'customer', 'may', 'claim', 'free', 'camera', 'phone', 'upgrade', 'loyalty', 'call', '0207', '153', '9996', 'offer', 'end', '14thmarch', 'c', 'apply', 'opt', 'availa']",spam
"['like', 'think', 'always', 'possibility', 'pub', 'later']",ham
"['wish', 'great', 'semester']",ham
"['ü', 'go', 'buy', 'wif', 'meet', 'ü', 'later']",ham
"['yo', 'around', 'friend', 'mine', 'lookin', 'pick', 'later', 'tonight']",ham
"['guess', 'spent', 'last', 'night', 'phasing', 'fourth', 'dimension']",ham
"['ur', 'cash', 'balance', 'currently', '500', 'pound', 'maximize', 'ur', 'cash', 'send', 'go', '86688', '150p', 'msg', 'cc', '08718720201', 'hg', 'suite342', '2lands', 'row', 'w1j6hl']",spam
"['sure', 'mean', 'get', 'made', 'hold', 'weed']",ham
"['sure', 'driving', 'reach', 'destination', 'soon']",ham
"['valued', 'customer', 'pleased', 'advise', 'following', 'recent', 'review', 'mob', 'awarded', '1500', 'bonus', 'prize', 'call', '09066368470']",spam
"['right', 'make', 'appointment', 'right']",ham
"['mobile', 'number', 'pls', 'sm', 'ur', 'mail', 'id', 'convey', 'regard', 'achan', 'amma', 'rakhesh', 'qatar']",ham
"['going', 'bed', 'prin']",ham
"['work', 'going', 'min']",ham
"['come', 'back', 'tampa', 'ffffuuuuuuu']",ham
"['watever', 'relation', 'u', 'built', 'dis', 'world', 'thing', 'remains', 'atlast', 'iz', 'lonlines', 'lotz', 'n', 'lot', 'memory', 'feeling']",ham
"['sms', 'ac', 'sun0819', 'post', 'hello', 'seem', 'cool', 'wanted', 'say', 'hi', 'hi', 'stop', 'send', 'stop', '62468']",spam
"['otherwise', 'part', 'time', 'job', 'na', 'tuition']",ham
"['yeah', 'right', 'bring', 'tape', 'measure', 'fri']",ham
"['waqt', 'se', 'pehle', 'naseeb', 'se', 'zyada', 'kisi', 'ko', 'kuch', 'nahi', 'milta', 'zindgi', 'wo', 'nahi', 'jo', 'hum', 'sochte', 'hai', 'zindgi', 'wo', 'hai', 'jo', 'ham', 'jeetey', 'hai']",ham
"['dont', 'let', 'studying', 'stress', 'l8r']",ham
"['donno', 'scorable']",ham
"['sir', 'need', 'axis', 'bank', 'account', 'bank', 'address']",ham
"['escape', 'theatre', 'going', 'watch', 'kavalan', 'minute']",ham
"['nt', 'joking', 'seriously', 'told']",ham
"['aight', 'rush', 'ask', 'jay']",ham
"['operate', 'lt', 'gt']",ham
"['still', 'around', 'looking', 'pick', 'later']",ham
"['spoil', 'bed', 'well']",ham
"['dear', 'take', 'care', 'reaching', 'home', 'love', 'u', 'lot']",ham
"['ok', 'lor', 'town', 'lei']",ham
"['1', 'go', 'write', 'msg', '2', 'put', 'dictionary', 'mode', '3', 'cover', 'screen', 'hand', '4', 'press', 'lt', 'gt', '5', 'gently', 'remove', 'ur', 'hand', 'interesting']",ham
"['happy', 'new', 'year', 'princess']",ham
"['win', 'urgent', 'mobile', 'number', 'awarded', '2000', 'prize', 'guaranteed', 'call', '09061790121', 'land', 'line', 'claim', '3030', 'valid', '12hrs', '150ppm']",spam
"['jus', 'chillaxin']",ham
"['machan', 'go', 'gym', 'tomorrow', 'wil', 'come', 'late', 'goodnight']",ham
"['need', 'say', 'anything', 'know', 'outsider']",ham
"['ü', 'mean', 'confirmed', 'tot', 'juz', 'say', 'oni', 'ok']",ham
"['natalie', '20', 'f', 'inviting', 'friend', 'reply', 'yes', '165', '165', 'see', 'www', 'sms', 'ac', 'u', 'natalie2k9', 'stop', 'send', 'stop', 'frnd', '62468']",spam
"['mean', 'still', 'think', 'teju']",ham
"['checked', 'heading', 'drop', 'stuff']",ham
"['thanks', 'ringtone', 'order', 'ref', 'number', 'r836', 'mobile', 'charged', '4', '50', 'tone', 'arrive', 'please', 'call', 'customer', 'service', '09065069154']",spam
"['aaooooright', 'work']",ham
"['prakesh', 'know']",ham
"['moby', 'pub', 'quiz', 'win', '100', 'high', 'street', 'prize', 'u', 'know', 'new', 'duchess', 'cornwall', 'txt', 'first', 'name', '82277', 'unsub', 'stop', '1', '50', '008704050406', 'sp']",spam
"['head', 'dey', 'swell', 'oh', 'thanks', 'making', 'day']",ham
"['dear', 'cherthala', 'case', 'u', 'r', 'coming', 'cochin', 'pls', 'call', 'bfore', 'u', 'start', 'shall', 'also', 'reach', 'accordingly', 'tell', 'day', 'u', 'r', 'coming', 'tmorow', 'engaged', 'an', 'holiday']",ham
"['maybe', 'could', 'get', 'book', 'tomo', 'return', 'immediately', 'something']",ham
"['well', 'know', 'mean', 'texting']",ham
"['mobile', '11mths', 'update', 'free', 'oranges', 'latest', 'colour', 'camera', 'mobile', 'unlimited', 'weekend', 'call', 'call', 'mobile', 'upd8', 'freefone', '08000839402', '2stoptxt']",spam
"['never', 'blame', 'day', 'ur', 'life', 'good', 'day', 'give', 'u', 'happiness', 'bad', 'day', 'give', 'u', 'experience', 'essential', 'life', 'gods', 'blessing', 'good', 'morning']",ham
"['started', 'skye']",ham
"['supposed', 'make', 'still', 'town', 'though']",ham
"['mmm', 'thats', 'better', 'got', 'roast', 'b', 'better', 'drink', '2', 'good', 'indian']",ham
"['hi', 'yijue', 'meet', 'u', '11', 'tmr']",ham
"['think', 'get', 'away', 'trek', 'long', 'family', 'town', 'sorry']",ham
"['valued', 'vodafone', 'customer', 'computer', 'picked', 'win', '150', 'prize', 'collect', 'easy', 'call', '09061743386']",spam
"['much', 'better', 'thanks', 'lol']",ham
"['private', '2003', 'account', 'statement', '07808247860', 'show', '800', 'un', 'redeemed', 'point', 'call', '08719899229', 'identifier', 'code', '40411', 'expires', '06', '11', '04']",spam
"['th', 'gower', 'mate', 'r', 'u', 'man', 'good', 'wales', 'ill', 'b', 'back', 'morrow', 'c', 'u', 'wk', 'msg', '4', 'random']",ham
"['k', 'k', 'business']",ham
"['much', 'ur', 'hdd', 'casing', 'cost']",ham
"['ok', 'gentleman', 'treat', 'dignity', 'respect']",ham
"['2p', 'per', 'min', 'call', 'germany', '08448350055', 'bt', 'line', '2p', 'per', 'min', 'check', 'planettalkinstant', 'com', 'info', 'c', 'text', 'stop', 'opt']",spam
"['boooo', 'always', 'work', 'quit']",ham
"['2nd', 'attempt', 'contract', 'u', 'week', 'top', 'prize', 'either', '1000', 'cash', '200', 'prize', 'call', '09066361921']",spam
"['welp', 'apparently', 'retired']",ham
"['thanks', 'honey', 'still', 'heard', 'anything', 'leave', 'bit', 'longer', '2', 'crowd', 'try', 'later', 'great', 'advice', 'thanks', 'hope', 'cardiff', 'still']",ham
"['sian', 'aft', 'meeting', 'supervisor', 'got', 'work', '2', 'liao', 'u', 'working']",ham
"['phony', '350', 'award', 'todays', 'voda', 'number', 'ending', 'xxxx', 'selected', 'receive', '350', 'award', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '3100', 'standard', 'rate', 'app']",spam
"['thing', 'ape', 'u', 'fight', 'death', 'keep', 'something', 'minute', 'u', 'let', 'go', 'thats']",ham
"['cmon', 'babe', 'make', 'horny', 'turn', 'txt', 'fantasy', 'babe', 'im', 'hot', 'sticky', 'need', 'reply', 'cost', '1', '50', '2', 'cancel', 'send', 'stop']",spam
"['really', 'need', 'shit', 'tomorrow', 'know', 'awake', 'like', '6']",ham
"['lt', 'gt', 'ish', 'minutes', '5', 'minutes', 'ago', 'wtf']",ham
"['free', '1st', 'week', 'no1', 'nokia', 'tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'nokia', '8007', 'get', 'txting', 'tell', 'ur', 'mate', 'www', 'getzed', 'co', 'uk', 'pobox', '36504', 'w45wq', 'norm150p', 'tone', '16']",spam
"['u', 'still', 'painting', 'ur', 'wall']",ham
"['siva', 'hostel', 'aha']",ham
"['valentines', 'huh', 'proof', 'fb', 'page', 'ugh', 'glad', 'really', 'watch', 'rupaul', 'show', 'tool']",ham
"['free', 'entry', 'gr8prizes', 'wkly', 'comp', '4', 'chance', 'win', 'latest', 'nokia', '8800', 'psp', '250', 'cash', 'every', 'wk', 'txt', 'great', '80878', 'http', 'www', 'gr8prizes', 'com', '08715705022']",spam
"['someone', 'u', 'know', 'asked', 'dating', 'service', '2', 'contact', 'cant', 'guess', 'call', '09058095107', 'revealed', 'pobox', '7', 's3xy', '150p']",spam
"['say', 'thanks2']",ham
"['dont', 'forget', 'place', 'many', 'free', 'requests', '1stchoice', 'co', 'uk', 'wish', 'information', 'call', '08707808226']",spam
"['hope', 'much', 'fun', 'without', 'see', 'u', 'tomorrow', 'love', 'jess', 'x']",ham
